지점,지점명,일시,기온(°C),지면온도(°C)
232,천안,2020-09-22 16:00,23.5,28.2
232,천안,2020-09-22 17:00,23.1,24.5
232,천안,2020-09-22 18:00,21.6,21
232,천안,2020-09-22 19:00,19.6,19.3
232,천안,2020-09-22 20:00,17.9,17.6
232,천안,2020-09-22 21:00,16.4,16.1
232,천안,2020-09-22 22:00,15.8,15.5
232,천안,2020-09-22 23:00,17.1,15.5
232,천안,2020-09-23 00:00,14.6,14.9
232,천안,2020-09-23 01:00,14.2,14.5
232,천안,2020-09-23 02:00,14,14.2
232,천안,2020-09-23 03:00,14,13.7
232,천안,2020-09-23 04:00,14.4,13.6
232,천안,2020-09-23 05:00,13.2,13.8
232,천안,2020-09-23 06:00,13.8,13.7
232,천안,2020-09-23 07:00,13.8,14.1
232,천안,2020-09-23 08:00,15.9,16.6
232,천안,2020-09-23 09:00,16.9,18.2
232,천안,2020-09-23 10:00,17.7,20.4
232,천안,2020-09-23 11:00,19.4,24.5
232,천안,2020-09-23 12:00,20.3,26.5
232,천안,2020-09-23 13:00,21.6,28.7
232,천안,2020-09-23 14:00,22.3,29.1
232,천안,2020-09-23 15:00,22.7,27.9
232,천안,2020-09-23 16:00,21.8,24.1
232,천안,2020-09-23 17:00,21.6,22.5
232,천안,2020-09-23 18:00,20.5,20
232,천안,2020-09-23 19:00,20,18.6
232,천안,2020-09-23 20:00,19.6,17.4
232,천안,2020-09-23 21:00,18.2,17
232,천안,2020-09-23 22:00,18.5,17
232,천안,2020-09-23 23:00,18.5,16.6
232,천안,2020-09-24 00:00,17.8,16.2
232,천안,2020-09-24 01:00,17.4,16
232,천안,2020-09-24 02:00,16.6,15.8
232,천안,2020-09-24 03:00,16.6,15.1
232,천안,2020-09-24 04:00,15.9,14.3
232,천안,2020-09-24 05:00,15.3,13.9
232,천안,2020-09-24 06:00,14.6,13.4
232,천안,2020-09-24 07:00,15.2,14.7
232,천안,2020-09-24 08:00,18.1,16.5
232,천안,2020-09-24 09:00,18.9,20.4
232,천안,2020-09-24 10:00,20.5,24.8
232,천안,2020-09-24 11:00,21.3,28.2
232,천안,2020-09-24 12:00,22.8,31
232,천안,2020-09-24 13:00,23.5,30.8
232,천안,2020-09-24 14:00,24,29.1
232,천안,2020-09-24 15:00,23.9,27.9
232,천안,2020-09-24 16:00,23.9,26.2
232,천안,2020-09-24 17:00,23.6,24.4
232,천안,2020-09-24 18:00,22.1,21
232,천안,2020-09-24 19:00,21.1,19.5
232,천안,2020-09-24 20:00,20.8,18.5
232,천안,2020-09-24 21:00,20.1,17.5
232,천안,2020-09-24 22:00,19.3,16.6
232,천안,2020-09-24 23:00,19.2,16
232,천안,2020-09-25 00:00,17.3,15.3
232,천안,2020-09-25 01:00,15.7,14.5
232,천안,2020-09-25 02:00,14.9,14
232,천안,2020-09-25 03:00,13.5,13.5
232,천안,2020-09-25 04:00,13.1,13.3
232,천안,2020-09-25 05:00,12.6,13.1
232,천안,2020-09-25 06:00,13.5,14.7
232,천안,2020-09-25 07:00,13.9,15.3
232,천안,2020-09-25 08:00,15.3,17.8
232,천안,2020-09-25 09:00,18.7,20.8
232,천안,2020-09-25 10:00,21.7,26.3
232,천안,2020-09-25 11:00,22.5,29
232,천안,2020-09-25 12:00,23.8,32.5
232,천안,2020-09-25 13:00,22.9,27.8
232,천안,2020-09-25 14:00,24.6,32.8
232,천안,2020-09-25 15:00,24.9,31.5
232,천안,2020-09-25 16:00,23.5,26.4
232,천안,2020-09-25 17:00,23.4,24
232,천안,2020-09-25 18:00,22.4,20.8
232,천안,2020-09-25 19:00,21.1,18.6
232,천안,2020-09-25 20:00,20.5,17.5
232,천안,2020-09-25 21:00,19.6,16.7
232,천안,2020-09-25 22:00,18.7,16
232,천안,2020-09-25 23:00,16.4,15.1
232,천안,2020-09-26 00:00,15.2,14.7
232,천안,2020-09-26 01:00,14.5,14.5
232,천안,2020-09-26 02:00,14.3,14.3
232,천안,2020-09-26 03:00,13.5,13.5
232,천안,2020-09-26 04:00,13.2,13.3
232,천안,2020-09-26 05:00,12.7,13.5
232,천안,2020-09-26 06:00,12.8,13.5
232,천안,2020-09-26 07:00,12.7,13.2
232,천안,2020-09-26 08:00,13.8,15.4
232,천안,2020-09-26 09:00,16.5,19.7
232,천안,2020-09-26 10:00,19.2,21.8
232,천안,2020-09-26 11:00,20.5,26.5
232,천안,2020-09-26 12:00,21.3,29.8
232,천안,2020-09-26 13:00,22.2,31.8
232,천안,2020-09-26 14:00,22.9,30.6
232,천안,2020-09-26 15:00,23.3,29.6
232,천안,2020-09-26 16:00,23.3,27.4
232,천안,2020-09-26 17:00,22.8,24.4
232,천안,2020-09-26 18:00,21.7,20.3
232,천안,2020-09-26 19:00,20.5,18
232,천안,2020-09-26 20:00,17.8,16.6
232,천안,2020-09-26 21:00,16.6,15.5
232,천안,2020-09-26 22:00,15.7,14.9
232,천안,2020-09-26 23:00,15.1,14.3
232,천안,2020-09-27 00:00,14,13.8
232,천안,2020-09-27 01:00,13.6,13.4
232,천안,2020-09-27 02:00,12.8,13
232,천안,2020-09-27 03:00,12.5,12.7
232,천안,2020-09-27 04:00,12.2,12.4
232,천안,2020-09-27 05:00,12,12
232,천안,2020-09-27 06:00,11.6,11.7
232,천안,2020-09-27 07:00,12,12.3
232,천안,2020-09-27 08:00,14.1,14.2
232,천안,2020-09-27 09:00,18.2,20.3
232,천안,2020-09-27 10:00,20.5,23.8
232,천안,2020-09-27 11:00,21.3,28.3
232,천안,2020-09-27 12:00,22.1,32.3
232,천안,2020-09-27 13:00,23.2,32.8
232,천안,2020-09-27 14:00,23.4,32.8
232,천안,2020-09-27 15:00,24,33.3
232,천안,2020-09-27 16:00,24.1,28.8
232,천안,2020-09-27 17:00,23.4,25.4
232,천안,2020-09-27 18:00,21.4,21
232,천안,2020-09-27 19:00,17.9,18.3
232,천안,2020-09-27 20:00,16.5,16.9
232,천안,2020-09-27 21:00,15.8,16
232,천안,2020-09-27 22:00,14.4,15.2
232,천안,2020-09-27 23:00,14,14.5
232,천안,2020-09-28 00:00,13.7,14.2
232,천안,2020-09-28 01:00,13.1,13.4
232,천안,2020-09-28 02:00,12.6,12.9
232,천안,2020-09-28 03:00,12.1,12.5
232,천안,2020-09-28 04:00,11.6,12.1
232,천안,2020-09-28 05:00,11.6,11.7
232,천안,2020-09-28 06:00,11,11.5
232,천안,2020-09-28 07:00,11.6,12
232,천안,2020-09-28 08:00,13.8,14
232,천안,2020-09-28 09:00,17,19.9
232,천안,2020-09-28 10:00,19,24.8
232,천안,2020-09-28 11:00,20.8,29.2
232,천안,2020-09-28 12:00,21.8,32.3
232,천안,2020-09-28 13:00,23.3,33.6
232,천안,2020-09-28 14:00,24.4,35.2
232,천안,2020-09-28 15:00,24.2,34.3
232,천안,2020-09-28 16:00,24.1,31.6
232,천안,2020-09-28 17:00,23,25.4
232,천안,2020-09-28 18:00,21,21.5
232,천안,2020-09-28 19:00,17.5,18.5
232,천안,2020-09-28 20:00,15.7,16.9
232,천안,2020-09-28 21:00,15.1,15.8
232,천안,2020-09-28 22:00,14.1,15
232,천안,2020-09-28 23:00,13.3,14.3
232,천안,2020-09-29 00:00,13.4,13.8
232,천안,2020-09-29 01:00,12.8,13.3
232,천안,2020-09-29 02:00,12.3,12.9
232,천안,2020-09-29 03:00,11.7,12.5
232,천안,2020-09-29 04:00,11.4,12.1
232,천안,2020-09-29 05:00,11.3,11.8
232,천안,2020-09-29 06:00,11,11.6
232,천안,2020-09-29 07:00,11.5,14
232,천안,2020-09-29 08:00,13.2,17.1
232,천안,2020-09-29 09:00,15,19
232,천안,2020-09-29 10:00,17.5,22.1
232,천안,2020-09-29 11:00,20.2,26.9
232,천안,2020-09-29 12:00,22.2,31.2
232,천안,2020-09-29 13:00,23.4,33.5
232,천안,2020-09-29 14:00,23.2,29.8
232,천안,2020-09-29 15:00,23,28.1
232,천안,2020-09-29 16:00,22.3,25.3
232,천안,2020-09-29 17:00,21.3,22.7
232,천안,2020-09-29 18:00,20.4,20.4
232,천안,2020-09-29 19:00,19.8,18.3
232,천안,2020-09-29 20:00,18.1,17.2
232,천안,2020-09-29 21:00,16.4,16.4
232,천안,2020-09-29 22:00,15.3,15.8
232,천안,2020-09-29 23:00,14.5,15.3
232,천안,2020-09-30 00:00,14.2,14.8
232,천안,2020-09-30 01:00,13.8,14.5
232,천안,2020-09-30 02:00,13.4,14.3
232,천안,2020-09-30 03:00,13.6,14.6
232,천안,2020-09-30 04:00,13.1,13.9
232,천안,2020-09-30 05:00,12.9,13.2
232,천안,2020-09-30 06:00,12.2,12.6
232,천안,2020-09-30 07:00,12.1,13
232,천안,2020-09-30 08:00,14.3,15.9
232,천안,2020-09-30 09:00,16.8,20
232,천안,2020-09-30 10:00,19.7,24.7
232,천안,2020-09-30 11:00,21.4,29.4
232,천안,2020-09-30 12:00,22.1,32.8
232,천안,2020-09-30 13:00,23.4,35.8
232,천안,2020-09-30 14:00,23,29.4
232,천안,2020-09-30 15:00,23.8,30.6
232,천안,2020-09-30 16:00,22.7,26.2
232,천안,2020-09-30 17:00,22.7,24.5
232,천안,2020-09-30 18:00,20.6,21.1
232,천안,2020-09-30 19:00,19.5,19
232,천안,2020-09-30 20:00,18.6,17.8
232,천안,2020-09-30 21:00,18.3,17.2
232,천안,2020-09-30 22:00,16.8,16.4
232,천안,2020-09-30 23:00,16.2,16.5
232,천안,2020-10-01 00:00,16.7,16.9
232,천안,2020-10-01 01:00,16.2,16.8
232,천안,2020-10-01 02:00,16.1,16.6
232,천안,2020-10-01 03:00,15.7,15.8
232,천안,2020-10-01 04:00,14.9,15
232,천안,2020-10-01 05:00,14.3,14.5
232,천안,2020-10-01 06:00,13.7,14
232,천안,2020-10-01 07:00,13.1,14
232,천안,2020-10-01 08:00,15,17.5
232,천안,2020-10-01 09:00,18,21.3
232,천안,2020-10-01 10:00,19.6,25.6
232,천안,2020-10-01 11:00,19.8,23.7
232,천안,2020-10-01 12:00,20.8,25.3
232,천안,2020-10-01 13:00,21.9,27.7
232,천안,2020-10-01 14:00,22.8,30.9
232,천안,2020-10-01 15:00,23.2,30.1
232,천안,2020-10-01 16:00,23.2,28.1
232,천안,2020-10-01 17:00,22.4,24
232,천안,2020-10-01 18:00,20.7,20.8
232,천안,2020-10-01 19:00,19.5,19
232,천안,2020-10-01 20:00,18.4,18.3
232,천안,2020-10-01 21:00,17.1,17.3
232,천안,2020-10-01 22:00,16.7,17.6
232,천안,2020-10-01 23:00,16.3,17.4
232,천안,2020-10-02 00:00,16.4,17.2
232,천안,2020-10-02 01:00,16.1,16.5
232,천안,2020-10-02 02:00,15.8,17
232,천안,2020-10-02 03:00,15.8,16.2
232,천안,2020-10-02 04:00,15.2,15.2
232,천안,2020-10-02 05:00,15.1,15.8
232,천안,2020-10-02 06:00,14.3,14.9
232,천안,2020-10-02 07:00,14.4,15.2
232,천안,2020-10-02 08:00,15.7,17.8
232,천안,2020-10-02 09:00,18.7,21.1
232,천안,2020-10-02 10:00,19.5,24
232,천안,2020-10-02 11:00,20.5,24.3
232,천안,2020-10-02 12:00,22.1,27.6
232,천안,2020-10-02 13:00,22.8,30.5
232,천안,2020-10-02 14:00,23.1,30.4
232,천안,2020-10-02 15:00,23.7,31.1
232,천안,2020-10-02 16:00,23,26.1
232,천안,2020-10-02 17:00,21.7,23.5
232,천안,2020-10-02 18:00,20.5,21
232,천안,2020-10-02 19:00,19.9,20.2
232,천안,2020-10-02 20:00,19.4,19.4
232,천안,2020-10-02 21:00,18.2,18.7
232,천안,2020-10-02 22:00,17.7,18.3
232,천안,2020-10-02 23:00,17.9,18.5
232,천안,2020-10-03 00:00,17.4,18.3
232,천안,2020-10-03 01:00,17.2,18.2
232,천안,2020-10-03 02:00,17.5,18.2
232,천안,2020-10-03 03:00,17.4,18.1
232,천안,2020-10-03 04:00,17.2,18
232,천안,2020-10-03 05:00,17.3,17.9
232,천안,2020-10-03 06:00,17.2,17.8
232,천안,2020-10-03 07:00,17.2,18
232,천안,2020-10-03 08:00,17.4,18.6
232,천안,2020-10-03 09:00,17.5,19
232,천안,2020-10-03 10:00,17.8,19.6
232,천안,2020-10-03 11:00,17.7,20.2
232,천안,2020-10-03 12:00,17.9,21.3
232,천안,2020-10-03 13:00,19.3,25.5
232,천안,2020-10-03 14:00,20.1,25.4
232,천안,2020-10-03 15:00,21,25.5
232,천안,2020-10-03 16:00,20.9,23.1
232,천안,2020-10-03 17:00,20.7,22
232,천안,2020-10-03 18:00,19.7,20.3
232,천안,2020-10-03 19:00,18.4,19.1
232,천안,2020-10-03 20:00,18,18.8
232,천안,2020-10-03 21:00,17.6,18
232,천안,2020-10-03 22:00,16.9,17.7
232,천안,2020-10-03 23:00,16.3,17.5
232,천안,2020-10-04 00:00,16.3,17.6
232,천안,2020-10-04 01:00,16.4,17.6
232,천안,2020-10-04 02:00,16.1,17.4
232,천안,2020-10-04 03:00,16.1,17.3
232,천안,2020-10-04 04:00,15.8,17
232,천안,2020-10-04 05:00,15.7,16.9
232,천안,2020-10-04 06:00,15.6,16.8
232,천안,2020-10-04 07:00,15.6,16.9
232,천안,2020-10-04 08:00,16.1,18.2
232,천안,2020-10-04 09:00,17.1,19.8
232,천안,2020-10-04 10:00,17.8,20.1
232,천안,2020-10-04 11:00,18.9,22.6
232,천안,2020-10-04 12:00,19.1,21.5
232,천안,2020-10-04 13:00,20,23.6
232,천안,2020-10-04 14:00,20.5,22.8
232,천안,2020-10-04 15:00,21.5,25.1
232,천안,2020-10-04 16:00,20.3,19.9
232,천안,2020-10-04 17:00,19.4,18.1
232,천안,2020-10-04 18:00,18.2,17.1
232,천안,2020-10-04 19:00,16.7,15.5
232,천안,2020-10-04 20:00,15.2,13.8
232,천안,2020-10-04 21:00,14.4,13.3
232,천안,2020-10-04 22:00,13.2,11.4
232,천안,2020-10-04 23:00,12.8,10.7
232,천안,2020-10-05 00:00,12.1,10.1
232,천안,2020-10-05 01:00,11.3,9.1
232,천안,2020-10-05 02:00,10.6,8.7
232,천안,2020-10-05 03:00,9.8,8.2
232,천안,2020-10-05 04:00,7.1,7.8
232,천안,2020-10-05 05:00,6.5,7.6
232,천안,2020-10-05 06:00,5.5,7.2
232,천안,2020-10-05 07:00,5.5,7.4
232,천안,2020-10-05 08:00,7.7,9.2
232,천안,2020-10-05 09:00,11.1,14.6
232,천안,2020-10-05 10:00,14,19.9
232,천안,2020-10-05 11:00,16.5,22.3
232,천안,2020-10-05 12:00,17.4,22.8
232,천안,2020-10-05 13:00,17.6,23
232,천안,2020-10-05 14:00,17.9,24.8
232,천안,2020-10-05 15:00,17.2,21.4
232,천안,2020-10-05 16:00,17.1,19.6
232,천안,2020-10-05 17:00,16.4,16.5
232,천안,2020-10-05 18:00,14.8,13.7
232,천안,2020-10-05 19:00,13.6,12.5
232,천안,2020-10-05 20:00,11.9,11.5
232,천안,2020-10-05 21:00,10.6,10.8
232,천안,2020-10-05 22:00,9.5,10.2
232,천안,2020-10-05 23:00,9.4,10.3
232,천안,2020-10-06 00:00,9.1,10
232,천안,2020-10-06 01:00,8.2,9.1
232,천안,2020-10-06 02:00,7.7,8.4
232,천안,2020-10-06 03:00,7,7.9
232,천안,2020-10-06 04:00,6.5,7.5
232,천안,2020-10-06 05:00,6.1,7.2
232,천안,2020-10-06 06:00,5.7,6.7
232,천안,2020-10-06 07:00,5.9,7
232,천안,2020-10-06 08:00,7.9,8.8
232,천안,2020-10-06 09:00,11,14.7
232,천안,2020-10-06 10:00,14.5,20.2
232,천안,2020-10-06 11:00,16.4,22.8
232,천안,2020-10-06 12:00,17.8,24.9
232,천안,2020-10-06 13:00,18,25
232,천안,2020-10-06 14:00,18.4,25
232,천안,2020-10-06 15:00,18.6,23.9
232,천안,2020-10-06 16:00,18.5,20.4
232,천안,2020-10-06 17:00,17.4,17.8
232,천안,2020-10-06 18:00,15.1,14.2
232,천안,2020-10-06 19:00,12.9,12.7
232,천안,2020-10-06 20:00,11.2,11.8
232,천안,2020-10-06 21:00,10.7,11.4
232,천안,2020-10-06 22:00,9.5,10.4
232,천안,2020-10-06 23:00,9.3,10.6
232,천안,2020-10-07 00:00,9.1,10.3
232,천안,2020-10-07 01:00,9,10.4
232,천안,2020-10-07 02:00,8.9,10.5
232,천안,2020-10-07 03:00,8.9,10.4
232,천안,2020-10-07 04:00,8.4,10
232,천안,2020-10-07 05:00,8.4,9.9
232,천안,2020-10-07 06:00,8.3,10.2
232,천안,2020-10-07 07:00,7.9,9.4
232,천안,2020-10-07 08:00,10,11.3
232,천안,2020-10-07 09:00,12.9,15.8
232,천안,2020-10-07 10:00,16.2,20.4
232,천안,2020-10-07 11:00,17.9,24.1
232,천안,2020-10-07 12:00,19.1,26.2
232,천안,2020-10-07 13:00,19.5,24
232,천안,2020-10-07 14:00,19.7,23.5
232,천안,2020-10-07 15:00,20.1,23.6
232,천안,2020-10-07 16:00,20.3,21.6
232,천안,2020-10-07 17:00,20.2,19.3
232,천안,2020-10-07 18:00,17.9,16.8
232,천안,2020-10-07 19:00,15.9,15.1
232,천안,2020-10-07 20:00,15,14.5
232,천안,2020-10-07 21:00,16.2,13.9
232,천안,2020-10-07 22:00,13.6,12.7
232,천안,2020-10-07 23:00,13.6,12.2
232,천안,2020-10-08 00:00,13.8,11.7
232,천안,2020-10-08 01:00,12.7,11
232,천안,2020-10-08 02:00,11.5,10.4
232,천안,2020-10-08 03:00,10.5,10.1
232,천안,2020-10-08 04:00,10.3,9.6
232,천안,2020-10-08 05:00,9.2,9.1
232,천안,2020-10-08 06:00,9,8.8
232,천안,2020-10-08 07:00,8.9,8.9
232,천안,2020-10-08 08:00,11.8,10.9
232,천안,2020-10-08 09:00,16.4,16.3
232,천안,2020-10-08 10:00,17.1,20
232,천안,2020-10-08 11:00,18.7,23.7
232,천안,2020-10-08 12:00,19.5,26.3
232,천안,2020-10-08 13:00,20.5,28.5
232,천안,2020-10-08 14:00,20.9,27.6
232,천안,2020-10-08 15:00,21.4,27.3
232,천안,2020-10-08 16:00,21.6,23
232,천안,2020-10-08 17:00,21,20
232,천안,2020-10-08 18:00,18.9,16.2
232,천안,2020-10-08 19:00,17.8,13.9
232,천안,2020-10-08 20:00,15.7,12.6
232,천안,2020-10-08 21:00,16.4,11.8
232,천안,2020-10-08 22:00,14.9,11
232,천안,2020-10-08 23:00,13,10.3
232,천안,2020-10-09 00:00,10.7,9.7
232,천안,2020-10-09 01:00,9.2,8.9
232,천안,2020-10-09 02:00,8.5,8.4
232,천안,2020-10-09 03:00,8.1,8.1
232,천안,2020-10-09 04:00,9,8.5
232,천안,2020-10-09 05:00,7.7,8.5
232,천안,2020-10-09 06:00,7.7,8
232,천안,2020-10-09 07:00,7.6,8.1
232,천안,2020-10-09 08:00,10.7,10.4
232,천안,2020-10-09 09:00,14.6,16.2
232,천안,2020-10-09 10:00,18.4,21.1
232,천안,2020-10-09 11:00,19.2,23.9
232,천안,2020-10-09 12:00,20.3,27.6
232,천안,2020-10-09 13:00,21.5,28.8
232,천안,2020-10-09 14:00,21.9,28.8
232,천안,2020-10-09 15:00,21.9,27.6
232,천안,2020-10-09 16:00,22.1,24.1
232,천안,2020-10-09 17:00,21.6,20.7
232,천안,2020-10-09 18:00,19.5,16.9
232,천안,2020-10-09 19:00,17.6,14.8
232,천안,2020-10-09 20:00,15.6,13.4
232,천안,2020-10-09 21:00,15.4,12.7
232,천안,2020-10-09 22:00,15.3,12.2
232,천안,2020-10-09 23:00,12.3,11.3
232,천안,2020-10-10 00:00,11.4,10.6
232,천안,2020-10-10 01:00,10.6,10.4
232,천안,2020-10-10 02:00,9.6,9.7
232,천안,2020-10-10 03:00,9.5,9.4
232,천안,2020-10-10 04:00,8.9,9.1
232,천안,2020-10-10 05:00,8.4,8.6
232,천안,2020-10-10 06:00,8.4,8.3
232,천안,2020-10-10 07:00,8.5,8.6
232,천안,2020-10-10 08:00,10.3,10.5
232,천안,2020-10-10 09:00,14.7,16.1
232,천안,2020-10-10 10:00,17.4,20.4
232,천안,2020-10-10 11:00,18.7,24.7
232,천안,2020-10-10 12:00,20.1,28.8
232,천안,2020-10-10 13:00,20.8,30.8
232,천안,2020-10-10 14:00,20.9,30.3
232,천안,2020-10-10 15:00,21.4,27.7
232,천안,2020-10-10 16:00,20.8,23.7
232,천안,2020-10-10 17:00,19.7,20.4
232,천안,2020-10-10 18:00,18.5,17.6
232,천안,2020-10-10 19:00,16.5,16.1
232,천안,2020-10-10 20:00,15.2,15
232,천안,2020-10-10 21:00,14.4,13.9
232,천안,2020-10-10 22:00,13.4,13.3
232,천안,2020-10-10 23:00,13.3,14
232,천안,2020-10-11 00:00,13.3,13.8
232,천안,2020-10-11 01:00,14.1,13.4
232,천안,2020-10-11 02:00,12.8,11.7
232,천안,2020-10-11 03:00,11.8,11
232,천안,2020-10-11 04:00,10.3,10.3
232,천안,2020-10-11 05:00,9.9,9.9
232,천안,2020-10-11 06:00,9.6,9.5
232,천안,2020-10-11 07:00,9.5,9.6
232,천안,2020-10-11 08:00,11.4,11.5
232,천안,2020-10-11 09:00,15.1,16.5
232,천안,2020-10-11 10:00,17.4,21.6
232,천안,2020-10-11 11:00,18.4,25.4
232,천안,2020-10-11 12:00,19,24.1
232,천안,2020-10-11 13:00,19.1,21.4
232,천안,2020-10-11 14:00,18.3,18.8
232,천안,2020-10-11 15:00,17.8,18.5
232,천안,2020-10-11 16:00,17.4,18.3
232,천안,2020-10-11 17:00,17.3,17.6
232,천안,2020-10-11 18:00,16.6,16.4
232,천안,2020-10-11 19:00,15.8,15.8
232,천안,2020-10-11 20:00,15.4,15
232,천안,2020-10-11 21:00,14.3,14.1
232,천안,2020-10-11 22:00,13.9,14.1
232,천안,2020-10-11 23:00,13.5,13.6
232,천안,2020-10-12 00:00,13.4,13.9
232,천안,2020-10-12 01:00,13.4,13.9
232,천안,2020-10-12 02:00,13.3,13.4
232,천안,2020-10-12 03:00,12.7,12.9
232,천안,2020-10-12 04:00,13,13.6
232,천안,2020-10-12 05:00,13.1,13.5
232,천안,2020-10-12 06:00,13.1,13.6
232,천안,2020-10-12 07:00,13.2,13.7
232,천안,2020-10-12 08:00,13.7,14.9
232,천안,2020-10-12 09:00,14.5,16.8
232,천안,2020-10-12 10:00,16.1,19.8
232,천안,2020-10-12 11:00,18.8,24.7
232,천안,2020-10-12 12:00,20.4,26.5
232,천안,2020-10-12 13:00,20.9,27.4
232,천안,2020-10-12 14:00,21.3,26.8
232,천안,2020-10-12 15:00,21,24.6
232,천안,2020-10-12 16:00,19.7,21.8
232,천안,2020-10-12 17:00,19.1,20
232,천안,2020-10-12 18:00,17.2,16.4
232,천안,2020-10-12 19:00,15.7,14
232,천안,2020-10-12 20:00,14.3,12.6
232,천안,2020-10-12 21:00,14.2,11.6
232,천안,2020-10-12 22:00,12.4,10.8
232,천안,2020-10-12 23:00,11.1,10.1
232,천안,2020-10-13 00:00,9.9,9.5
232,천안,2020-10-13 01:00,9.7,8.9
232,천안,2020-10-13 02:00,9.5,8.2
232,천안,2020-10-13 03:00,7.4,7.5
232,천안,2020-10-13 04:00,6.7,7.1
232,천안,2020-10-13 05:00,6.2,6.5
232,천안,2020-10-13 06:00,5.7,6
232,천안,2020-10-13 07:00,5.4,6
232,천안,2020-10-13 08:00,8.1,9.9
232,천안,2020-10-13 09:00,11.5,14.8
232,천안,2020-10-13 10:00,14.5,17.8
232,천안,2020-10-13 11:00,16,20.7
232,천안,2020-10-13 12:00,15.9,22
232,천안,2020-10-13 13:00,16.8,24
232,천안,2020-10-13 14:00,16.7,22.2
232,천안,2020-10-13 15:00,17.2,21.7
232,천안,2020-10-13 16:00,16.7,19.2
232,천안,2020-10-13 17:00,15.5,16.6
232,천안,2020-10-13 18:00,13.2,13.7
232,천안,2020-10-13 19:00,11.1,11.3
232,천안,2020-10-13 20:00,9.2,10
232,천안,2020-10-13 21:00,8.3,9
232,천안,2020-10-13 22:00,7.4,8.1
232,천안,2020-10-13 23:00,6.9,7.8
232,천안,2020-10-14 00:00,6.2,7.4
232,천안,2020-10-14 01:00,5.9,7
232,천안,2020-10-14 02:00,5.6,6.7
232,천안,2020-10-14 03:00,5.6,7.3
232,천안,2020-10-14 04:00,6,7.8
232,천안,2020-10-14 05:00,6.5,8.1
232,천안,2020-10-14 06:00,6.7,8.3
232,천안,2020-10-14 07:00,7.2,9.1
232,천안,2020-10-14 08:00,8.1,11
232,천안,2020-10-14 09:00,9.5,13.1
232,천안,2020-10-14 10:00,11.4,15.4
232,천안,2020-10-14 11:00,13.1,17.1
232,천안,2020-10-14 12:00,15.2,19.6
232,천안,2020-10-14 13:00,17.7,22.2
232,천안,2020-10-14 14:00,18.5,24.9
232,천안,2020-10-14 15:00,18.5,23.2
232,천안,2020-10-14 16:00,17.6,20.6
232,천안,2020-10-14 17:00,16.2,16.5
232,천안,2020-10-14 18:00,13.6,12.6
232,천안,2020-10-14 19:00,13.1,11.2
232,천안,2020-10-14 20:00,11.8,10
232,천안,2020-10-14 21:00,10.4,8.7
232,천안,2020-10-14 22:00,9.3,7.7
232,천안,2020-10-14 23:00,7.9,7.4
232,천안,2020-10-15 00:00,6.2,6.9
232,천안,2020-10-15 01:00,5.3,6.1
232,천안,2020-10-15 02:00,4.3,5.5
232,천안,2020-10-15 03:00,3.6,4.9
232,천안,2020-10-15 04:00,3.5,5.3
232,천안,2020-10-15 05:00,3.2,5
232,천안,2020-10-15 06:00,3.5,5.7
232,천안,2020-10-15 07:00,3.9,6.2
232,천안,2020-10-15 08:00,5.5,8.7
232,천안,2020-10-15 09:00,7.1,11.2
232,천안,2020-10-15 10:00,9.4,14.6
232,천안,2020-10-15 11:00,12,18.9
232,천안,2020-10-15 12:00,13.9,23
232,천안,2020-10-15 13:00,15.8,27.2
232,천안,2020-10-15 14:00,16.1,25.2
232,천안,2020-10-15 15:00,16.7,24
232,천안,2020-10-15 16:00,16.6,20.2
232,천안,2020-10-15 17:00,15.1,16.7
232,천안,2020-10-15 18:00,12.3,12.7
232,천안,2020-10-15 19:00,10.7,11.2
232,천안,2020-10-15 20:00,9.8,10.5
232,천안,2020-10-15 21:00,8.5,9.7
232,천안,2020-10-15 22:00,7.9,9
232,천안,2020-10-15 23:00,7.2,8.6
232,천안,2020-10-16 00:00,6.3,7.6
232,천안,2020-10-16 01:00,5.8,6.6
232,천안,2020-10-16 02:00,4.9,5.9
232,천안,2020-10-16 03:00,4.1,5.5
232,천안,2020-10-16 04:00,3.8,5.6
232,천안,2020-10-16 05:00,3.9,6
232,천안,2020-10-16 06:00,4.5,6.7
232,천안,2020-10-16 07:00,4.9,7.4
232,천안,2020-10-16 08:00,6.2,9.3
232,천안,2020-10-16 09:00,8,12.1
232,천안,2020-10-16 10:00,9.9,14.1
232,천안,2020-10-16 11:00,12.2,17
232,천안,2020-10-16 12:00,15,20.1
232,천안,2020-10-16 13:00,15.4,18.4
232,천안,2020-10-16 14:00,15.6,18.1
232,천안,2020-10-16 15:00,15.7,17.3
232,천안,2020-10-16 16:00,15.9,17.9
232,천안,2020-10-16 17:00,15.2,15.5
232,천안,2020-10-16 18:00,13.3,12.9
232,천안,2020-10-16 19:00,11.3,11.4
232,천안,2020-10-16 20:00,10.4,11.1
232,천안,2020-10-16 21:00,10,10.4
232,천안,2020-10-16 22:00,9.1,9.6
232,천안,2020-10-16 23:00,8.3,8.3
232,천안,2020-10-17 00:00,7.7,7.7
232,천안,2020-10-17 01:00,6.7,7.2
232,천안,2020-10-17 02:00,6.4,6.9
232,천안,2020-10-17 03:00,6,6.5
232,천안,2020-10-17 04:00,6.1,7.9
232,천안,2020-10-17 05:00,6.2,7.5
232,천안,2020-10-17 06:00,6.1,7.1
232,천안,2020-10-17 07:00,5.9,6.6
